Frequency	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''
Hz																		
		0.49 V		0.69 V		0.89 V		1.09 V		1.29 V		1.49 V		1.69 V		1.89 V		2.09 V
15.8489319246111	0.00677483801883878	-0.00484381373726287	0.0134095488406748	-0.0106416572691298	0.0428638957423617	-0.0336028405671234	0.0821854948663468	-0.0917022488351976	0.108056490657745	-0.117123764500135	0.122862877235237	-0.124545160618702	0.129285987676191	-0.126730736285796	0.151412089400746	-0.111106750089485	0.123870506977369	-0.0684764702156986
12.5892541179417	0.00631502180282116	-0.00556251997531589	0.0152870616929055	-0.0105745171492741	0.0506825401569289	-0.0319042912198808	0.102231358615677	-0.0931874872898192	0.134129331983891	-0.117433912582662	0.149719279506765	-0.123313633768607	0.156375202027809	-0.12488261232181	0.172897002731161	-0.104139342867894	0.134399350720177	-0.0621095409116696
10	0.00798529145545875	-0.00488967891695988	0.0187457316919782	-0.00995754530304083	0.0582503768206552	-0.0295657573568431	0.121824580468801	-0.0911726903852406	0.159299367585191	-0.112800725446849	0.175667377401762	-0.117262749961394	0.181825341636423	-0.117707914135148	0.190240604174162	-0.0952717411825697	0.143565799553928	-0.0527616035980382
7.94328234724282	0.0100062086127802	-0.00420481626493322	0.0203013836604837	-0.00865635143942721	0.0640101236834066	-0.0245880991135397	0.139816742305401	-0.0854548959737002	0.181577602677901	-0.104397436086813	0.197288609264389	-0.106924634547823	0.2032346740572	-0.107555117838123	0.204780198369445	-0.0850819046997449	0.147403534435113	-0.0499782046327385
6.30957344480193	0.0110721300907164	-0.00387092321545514	0.0222914036565173	-0.00683088276826839	0.0679402597697751	-0.0209985962630549	0.155042291043016	-0.0769674010052157	0.19930690793408	-0.0929731401463035	0.215372941918214	-0.0946613518863133	0.220780331432377	-0.095441989083094	0.217143090466944	-0.0754058873718822	0.153975373475555	-0.0464841824702204
5.01187233627272	0.0117743504342351	-0.00213899164403402	0.0243375294336621	-0.00526642968590927	0.0719597927367835	-0.0165634726359294	0.167811385060032	-0.0681693929626393	0.213420250769885	-0.0812211829481023	0.229703427200373	-0.0818589239865915	0.235368066089794	-0.0831143587376308	0.226725617235357	-0.0663839993888773	0.16333209219197	-0.0416228355070558
3.98107170553497	0.0124468708132629	-5.65872837946686E-4	0.0250937953558854	-0.00150582891225559	0.0727937465778468	-0.0119933571860047	0.177082168042706	-0.0584577861897973	0.223770733373783	-0.0691909466641027	0.239788945378929	-0.0698178335153603	0.245790408090476	-0.0716157361538792	0.234321212458962	-0.0580383788109042	0.169254135212004	-0.0406079215911885
3.16227766016838	0.0125630057069386	9.81974864440278E-4	0.0245298085912737	1.80116307332422E-4	0.0738909724195946	-0.00794108642182216	0.184567141839703	-0.0498272405116018	0.231846824217814	-0.0585944159223321	0.247951194419064	-0.0588425925249504	0.253757459517095	-0.0610200555410879	0.240728389054525	-0.0503471235845948	0.16766199826988	-0.0352339971210177
2.51188643150958	0.0115979628102687	0.00239447796521944	0.0234779224674634	0.00288288969409129	0.0733038421439859	-0.00452875794735726	0.189683634788626	-0.042153672253034	0.237650445212631	-0.0491741951579898	0.253609519776504	-0.049090357752018	0.260146744167001	-0.052009437768532	0.246207527529956	-0.0436019501646274	0.169721517603451	-0.0360345713067149
1.99526231496888	0.0109066972625506	0.00321319365915077	0.0222821776665365	0.00448117380873524	0.0731106987172254	-0.00264489927397021	0.19360441379755	-0.0358736605501811	0.241995717073235	-0.0413818235517415	0.257944555316577	-0.0411980835727632	0.264860617234528	-0.0439807844661343	0.250328449864902	-0.0381745945310867	0.182120071982514	-0.0386248008350822
1.58489319246111	0.00959039095262087	0.00337172251242595	0.0206034897750227	0.00579922747580365	0.072530660184592	-7.67702563733435E-4	0.196744261499869	-0.0299901942294483	0.245546832026693	-0.0348526137640312	0.261188156398934	-0.0341875803159639	0.268653731238248	-0.0372977742809733	0.254299835139547	-0.0334432934146043	0.187665623333562	-0.0290951365454199
1.25892541179417	0.00911469173268649	0.00443490388929638	0.0188779589115971	0.00673617989265051	0.071820835681429	3.66089286185168E-4	0.199396273938603	-0.0254571065410267	0.248049875576445	-0.0291926440435573	0.263727997961191	-0.0284192199408152	0.271516892006145	-0.0316073739448061	0.257658224256239	-0.0288711836180686	0.194458197941232	-0.0281527938821547
1	0.00734872944795161	0.00433475265652508	0.0169245505094447	0.0073110971528663	0.0710419507306383	0.00116929957331988	0.200666386291649	-0.021482446897144	0.249852538178815	-0.024693564947202	0.265802207681115	-0.0241335854366983	0.273739505877198	-0.0260532548039825	0.259719944009417	-0.0247041676657829	0.183937138990043	-0.0350986240490782
0.794328234724281	0.00681018413730769	0.00458421954385836	0.0153763883339864	0.0074872870404733	0.0703753261756806	0.00131883446755469	0.202329834695947	-0.0187747230079767	0.251736537557066	-0.0211516874506061	0.267654183496408	-0.0204184529609433	0.276336139267775	-0.0219379825680659	0.26195410932228	-0.0219689026809056	0.200380355386458	-0.0389251590526978
0.630957344480193	0.00467533671786594	0.00424519653380106	0.0137166956340281	0.00750759003132852	0.0700041102894044	0.00179158910935088	0.204017714140273	-0.0153044344006137	0.25339101758299	-0.0177794485410914	0.268529937368121	-0.0173141010588353	0.278030747004538	-0.0188013516785925	0.264734673655442	-0.0189213640408604	0.195692980772838	-0.0179201229141011
0.501187233627272	0.00362235204965106	0.00479710272697326	0.0125427856080706	0.00727703979229582	0.0697947899084791	0.00183586920669771	0.205522600603748	-0.0131845776444478	0.25486373670177	-0.015450297221403	0.269864587251888	-0.0149197508043383	0.279456749590476	-0.0165644361083624	0.266619595451875	-0.0167811664184265	0.20988036770087	-0.0135343851798888
0.398107170553497	0.00262607658313164	0.00405955974052375	0.011108817777175	0.00692068212570352	0.0696535921697676	0.00161986535040075	0.206281325112454	-0.0110512771836859	0.256124778842285	-0.0132303270537671	0.270913437586075	-0.0130484580657549	0.280643035055821	-0.0144786753186429	0.268201867210781	-0.0145548941742585	0.210330125876507	-0.00649366950701839
0.316227766016838	0.00263889584810743	0.00236114701602987	0.00969515761422256	0.00610540251663898	0.0695525283055642	0.00144530845646297	0.206237243461956	-0.00930104779881389	0.256895450213813	-0.0115464845717248	0.272270940317839	-0.0117210991945823	0.281901145088247	-0.0129931121516771	0.268934130381929	-0.0120893663475682	0.193309591554755	-0.0192353419372518
0.251188643150958	0.00338874262443232	0.0039665382065639	0.00914160582013602	0.00529458795430216	0.0699701985089909	0.00116781531762553	0.207888257003696	-0.00945680443509151	0.258275642166114	-0.0103063643951475	0.273429399140899	-0.0101943789072366	0.282718765392846	-0.0119652619537435	0.26958644333303	-0.0119039358329654	0.234784677354579	-0.0353313590968887
0.199526231496888	0.00117389383519453	0.00145767345868951	0.00801986239846363	0.00511328536458865	0.0701963636607871	0.00107220396139221	0.207629903010537	-0.00614942486805976	0.258731699608688	-0.00844238376447264	0.274483283478384	-0.00943140297065202	0.28425160905797	-0.0110731809776423	0.271881707368609	-0.00868707680029762	0.196310716406488	-0.00654573842455518
0.158489319246111	0.00135221304564715	0.00395364052652052	0.00783344336191317	0.00432482574950818	0.0708642632914271	9.52875567375212E-4	0.209725522280156	-0.00639862670336452	0.260402524167158	-0.00738959532000066	0.275465429871056	-0.0082792682560151	0.285700452782324	-0.0107553802568832	0.272701653470613	-0.00962450972082877	0.255716738668982	0.00426522288201955
0.125892541179417	0.00319579794837345	0.00196937570472176	0.00706383613149158	0.00348662526122164	0.0713311717979118	9.35999076059545E-4	0.208082840667042	-0.00619562164223685	0.260627512253612	-0.00690864016138165	0.277089800409622	-0.00769863272025297	0.286336095761303	-0.01053475401259	0.271734505169286	-0.00761393754880943	0.232942017421647	-0.0483710078060296
0.1	0.00131562055957863	-2.41489395144063E-4	0.00643401853947636	0.00329687133347085	0.0720930906009332	8.20484842837556E-4	0.207479684848622	-0.00311573285409808	0.2606052899991	-0.00524002441782073	0.277558352143593	-0.00714533070513098	0.287583435756539	-0.00952797541350398	0.273627379188392	-0.00551370142118589	0.179191055481549	-0.0252915231904222
