Frequency	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''	Y'	Y''
Hz																		
		0.49 V		0.69 V		0.89 V		1.09 V		1.29 V		1.49 V		1.69 V		1.89 V		2.09 V
1.99526231496888	6.92823458398632E-6	-3.95393526206861E-5	0.00255474344278341	-0.00127478086264563	0.00795863309659756	-0.00299019823160978	0.0121828103347476	-0.0040223068247552	0.0144160717146933	-0.0043873394056463	0.0149913630617569	-0.0050581276586487	0.0145899576353513	-0.00596780634520044	0.0142921156150201	-0.00694340648143502	0.0137912321285028	-0.00777081515161499
1.58489319246111	4.32917759944565E-5	-7.61181200998782E-5	0.0027813837317627	-0.00109765702488016	0.00837658034334856	-0.00260930430874216	0.0127245477638739	-0.00346262473936189	0.0149977514684739	-0.00384664227267191	0.015742070798569	-0.00464220927310908	0.0156403845630457	-0.0056968999884415	0.0156005880215022	-0.00669832177239534	0.0153199456887319	-0.00741918661405129
1.25892541179417	6.27014304836991E-5	-1.04086654494253E-5	0.00293357975972403	-0.00101083693664262	0.00868347240524091	-0.00223207622976698	0.0130724682069305	-0.00293789141453039	0.0153712499561085	-0.00335611437905805	0.0164160799014706	-0.0042327085729674	0.0166313516787182	-0.00528427772156985	0.0168197496196228	-0.00624754554158129	0.0167391070519822	-0.00686558037747053
1	2.56232760299956E-5	-2.38249767178639E-5	0.0030825026908834	-8.62982362299303E-4	0.008885229704987	-0.00182275378020487	0.0133620687396012	-0.00245655079277019	0.0157388313804592	-0.00290448501260339	0.0169443995725013	-0.00379066256771786	0.0174607668560633	-0.00482224192360823	0.0178457304596697	-0.00570878712746018	0.0178505727625688	-0.00618209817628401
0.794328234724281	6.80956155640697E-5	-1.38719121008356E-5	0.00316481904052108	-7.12903527290094E-4	0.00905982222543391	-0.00153743544871559	0.0135661199618786	-0.00209396655824916	0.0160253320376609	-0.00251773545577821	0.0174432612179072	-0.00332418734466593	0.0181825303003454	-0.00432397878273035	0.0187640414861132	-0.00507670267951067	0.0187887696969006	-0.00543304588248627
0.630957344480193	8.55453548736951E-5	-2.51426085870191E-5	0.00323878590433637	-6.26600034328917E-4	0.00919044996427285	-0.00128794054564353	0.0137056505936366	-0.00177579906560435	0.0162749529151177	-0.00218785830430366	0.0178540859225667	-0.0029385592937232	0.0188195656113503	-0.00381285829562709	0.0194781316247361	-0.00449194982258886	0.0195269050881414	-0.00467340765308954
0.501187233627272	7.2010899923244E-5	3.67820145461879E-6	0.00327564498182757	-5.41583358850624E-4	0.00928518315017595	-0.00111921140895698	0.0138558660455597	-0.00150259389551546	0.0164997686003996	-0.00188805458754965	0.0181551989837376	-0.00255053031571313	0.0192305688546348	-0.00330690012063938	0.0199933135281439	-0.00389497809565398	0.0200604310369586	-0.00404470307929723
0.398107170553497	8.18827505310664E-5	2.82155731710586E-6	0.00332776400911118	-4.57166454798035E-4	0.00933535213814091	-9.11663407486616E-4	0.013952784257289	-0.00127626078749741	0.0166499887124693	-0.00162623193601382	0.0184099666841291	-0.0022190628890524	0.0195831355285054	-0.00285523395270901	0.0204381251709905	-0.00336820692981178	0.020454169516229	-0.0034725864454478
0.316227766016838	8.12448169147232E-5	-9.44417057252718E-6	0.00338500394941127	-3.87894506350775E-4	0.0093918591310353	-7.70590136466466E-4	0.0140771966279741	-0.00109492993843999	0.0167946589431612	-0.00142069380015145	0.0186539563996379	-0.0019486047126689	0.0198257766052801	-0.00248888915599115	0.0207679493158924	-0.00293557204245273	0.0206933245485258	-0.00298586272171165
0.251188643150958	7.70926525188656E-5	-1.73418766808352E-5	0.00337966055259416	-3.2550609068499E-4	0.00941088560280906	-6.8455101897294E-4	0.0141081029475267	-9.69787385463164E-4	0.0169320984276058	-0.00123619679163792	0.0188031208883054	-0.00168672779372127	0.0200699996481232	-0.00220365563773964	0.0210110327810589	-0.00258898232273499	0.0209876259480987	-0.00267775044585027
0.199526231496888	7.80375735856612E-5	-6.33691459558827E-6	0.0034427799021242	-2.95861998645696E-4	0.00949262837734483	-5.72927702391664E-4	0.0142115632032275	-8.28529520030743E-4	0.0170548728508104	-0.0011139920817669	0.0189290847197207	-0.00149970689656778	0.0202938307255827	-0.00192347190660256	0.021261400686456	-0.0023448902370665	0.0211992904432917	-0.00231217738897745
0.158489319246111	7.82789579180303E-5	-7.75279092874859E-6	0.00342027529092126	-2.59432180292469E-4	0.00952085579332966	-5.26945433251713E-4	0.0142379689266849	-7.64573376235742E-4	0.0171069925689549	-9.92845899184608E-4	0.0190723247865787	-0.00138506222318479	0.0204263120511493	-0.00174436740138106	0.0214330129123797	-0.00213980652736029	0.0215076591630494	-0.0022291116800188
0.125892541179417	7.56979821951364E-5	-4.05030260390219E-6	0.00346466830429769	-2.12897779763139E-4	0.00951669939459348	-4.73858483452035E-4	0.0142713392579689	-6.68426639552641E-4	0.0171958968949519	-9.17253673968592E-4	0.019199828080614	-0.00127183222810293	0.0205926474620741	-0.00167826202944469	0.0216372645370631	-0.00200703343451585	0.0214566662783062	-0.00192806528994381
0.1	7.01375626906956E-5	-1.34395094950202E-5	0.00349655364256442	-2.22773823144109E-4	0.0095813178694243	-4.05070319709963E-4	0.0143376617769177	-6.39297753281119E-4	0.0172940929971697	-9.10917949263802E-4	0.0193048584456699	-0.00121816880117206	0.0207702102464971	-0.00161664263232749	0.0219239536929649	-0.00188956497881202	0.0217318393185231	-0.00150206149769395
